Contact Energy,Chemotaxis Lambda,Proliferative Probability,Invasive Area,Infiltrative Area,Single Defects,Fingers,Detached Cells,Clusters,Phenotype
-2.0,30.0,0.7,17178.5,21188.5,27.0,15.0,30.0,1.0,Multimodal invasion
-2.0,30.0,0.8,14542.5,18273.5,23.0,14.0,40.0,3.0,Multimodal invasion
-2.0,30.0,0.8,19034.5,24301.5,32.0,12.0,54.0,5.0,Multimodal invasion
-2.0,30.0,0.8,17645.0,20997.0,20.0,12.0,23.0,1.0,Multimodal invasion
-2.0,30.0,0.8,18764.0,24200.0,27.0,15.0,35.0,2.0,Multimodal invasion
-2.0,30.0,0.8,19227.5,23640.5,22.0,11.0,45.0,4.0,Multimodal invasion
-2.0,30.0,0.8,20097.5,24102.5,25.0,14.0,44.0,4.0,Multimodal invasion
-2.0,30.0,0.8,11855.0,17210.0,29.0,12.0,56.0,7.0,Multimodal invasion
-2.0,30.0,0.8,19698.0,26598.0,32.0,12.0,58.0,5.0,Multimodal invasion
-2.0,30.0,0.8,19110.0,24454.0,23.0,12.0,40.0,4.0,Multimodal invasion
-2.0,30.0,0.8,14642.5,19561.5,26.0,15.0,29.0,1.0,Multimodal invasion
-2.0,30.0,0.9,17347.5,21331.5,27.0,12.0,32.0,2.0,Multimodal invasion
-2.0,30.0,0.9,20594.5,25034.5,23.0,14.0,35.0,2.0,Multimodal invasion
-2.0,30.0,0.9,12602.0,16335.0,21.0,14.0,32.0,2.0,Multimodal invasion
-2.0,30.0,0.9,14324.5,19046.5,26.0,12.0,51.0,4.0,Multimodal invasion
-2.0,30.0,0.9,15538.5,19878.5,22.0,11.0,38.0,5.0,Multimodal invasion
-2.0,30.0,0.9,16283.5,19423.5,23.0,15.0,29.0,1.0,Multimodal invasion
-2.0,30.0,0.9,17741.5,22950.0,24.0,12.0,39.0,3.0,Multimodal invasion
-2.0,30.0,0.9,20858.0,25950.0,31.0,13.0,41.0,3.0,Multimodal invasion
-2.0,30.0,0.9,18771.0,22299.0,23.0,10.0,23.0,0.0,Multimodal invasion
-2.0,30.0,0.9,15977.5,22235.5,34.0,15.0,40.0,1.0,Multimodal invasion
-2.0,30.0,1.0,18373.5,25942.5,37.0,13.0,53.0,5.0,Multimodal invasion
-2.0,30.0,1.0,13602.0,17216.0,23.0,12.0,23.0,0.0,Multimodal invasion
-2.0,30.0,1.0,13677.0,17082.0,22.0,14.0,25.0,1.0,Multimodal invasion
-2.0,30.0,1.0,20030.0,24486.0,23.0,14.0,34.0,2.0,Multimodal invasion
-2.0,30.0,1.0,12010.0,16510.0,24.0,10.0,48.0,5.0,Multimodal invasion
-2.0,30.0,1.0,14235.0,17381.0,16.0,14.0,25.0,2.0,Multimodal invasion
-2.0,30.0,1.0,20800.0,25037.0,20.0,15.0,32.0,3.0,Multimodal invasion
-2.0,30.0,1.0,13108.0,18137.0,27.0,13.0,60.0,8.0,Multimodal invasion
-2.0,30.0,1.0,12545.0,17354.0,28.0,13.0,36.0,2.0,Multimodal invasion
-2.0,30.0,1.0,17698.5,21753.5,25.0,14.0,41.0,3.0,Multimodal invasion
-1.0,0.0,0.0,1955.0,1955.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.0,1498.0,1498.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.0,1405.0,1405.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.0,1527.0,1527.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.0,1864.0,1864.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.0,1963.0,1963.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.0,1828.0,1828.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.0,2033.0,2033.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.0,2297.5,2297.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.0,1894.0,1894.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.1,1662.0,1662.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.1,2185.0,2185.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.1,2392.5,2392.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.1,1652.0,1652.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.1,1308.5,1308.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.1,1694.5,1694.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.1,1972.0,1972.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.1,1788.0,1788.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.1,1539.0,1539.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.1,1461.5,1461.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.2,1925.5,1925.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.2,1254.5,1254.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.2,2295.0,2295.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.2,2222.5,2222.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.2,1362.5,1362.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.2,1468.5,1468.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.2,1499.0,1499.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.2,1335.0,1335.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.2,2360.0,2360.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.2,1817.0,1817.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.3,1599.5,1599.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.3,1639.0,1639.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.3,2417.5,2417.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.3,2176.0,2176.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.3,1625.0,1625.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.3,1810.0,1810.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.3,2252.0,2252.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.3,2250.0,2250.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.3,1486.0,1486.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.3,1883.0,1883.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.4,1345.0,1345.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.4,1922.0,1922.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.4,1835.0,1835.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.4,1856.5,1856.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.4,1716.0,1716.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.4,2255.0,2255.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.4,1583.0,1583.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.4,2386.5,2386.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.4,2341.0,2341.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.4,2303.0,2303.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.5,2386.0,2386.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.5,2254.0,2254.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.5,1721.5,1721.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.5,1855.0,1855.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.5,1637.0,1637.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.5,1794.0,1794.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.5,2338.5,2338.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.5,1756.0,1756.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.5,2206.5,2206.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.5,1577.0,1577.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.6,2238.0,2238.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.6,2111.0,2111.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.6,1551.0,1551.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.6,2169.0,2169.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.6,1858.0,1858.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.6,1674.0,1674.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.6,1751.0,1751.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.6,2081.0,2081.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.6,1613.0,1613.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.6,2260.5,2260.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.7,1537.0,1537.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.7,2112.0,2112.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.7,1781.5,1781.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.7,2244.0,2244.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.7,1660.0,1660.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.7,1613.0,1613.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.7,2139.0,2139.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.7,2064.0,2064.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.7,2153.0,2153.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.7,2218.0,2218.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.8,2145.0,2145.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.8,2075.5,2075.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.8,1739.0,1739.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.8,1674.0,1674.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.8,1709.5,1709.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.8,1654.0,1654.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.8,2170.5,2170.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.8,2766.0,2766.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.8,1390.5,1390.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.8,2295.0,2295.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.9,1774.0,1774.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.9,1812.0,1812.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.9,1745.0,1745.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.9,1591.5,1591.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.9,2118.0,2118.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.9,1978.5,1978.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.9,1709.0,1709.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.9,1880.0,1880.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.9,2190.0,2190.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,0.9,1570.0,1570.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,1.0,2101.0,2101.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,1.0,1445.0,1445.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,1.0,1159.5,1159.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,1.0,2025.5,2025.5,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,1.0,1630.0,1630.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,1.0,2135.0,2135.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,1.0,1548.0,1548.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,1.0,1352.0,1352.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,1.0,2447.0,2447.0,0.0,0.0,0.0,0.0,No invasion
-1.0,0.0,1.0,1988.0,1988.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.0,2075.0,2075.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.0,1856.5,1856.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.0,2005.5,2005.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.0,2315.0,2315.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.0,1939.5,1939.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.0,2084.0,2084.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.0,1888.5,1888.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.0,1935.5,1935.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.0,2275.0,2275.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.0,2092.0,2092.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.1,2275.0,2275.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.1,2601.0,2601.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.1,2279.0,2279.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.1,2941.0,2941.0,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,3.0,0.1,1861.0,1861.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.1,2082.0,2082.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.1,1587.0,1587.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.1,1964.5,1964.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.1,2262.0,2262.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.2,2219.5,2219.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.2,1268.0,1268.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.2,2391.0,2391.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.2,1700.0,1700.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.2,2671.5,2671.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.2,2272.5,2272.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.2,2233.0,2233.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.2,2388.0,2388.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.2,2565.0,2565.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.2,1477.0,1477.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.3,2113.0,2113.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.3,2208.0,2208.0,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,3.0,0.3,2345.0,2345.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.3,2818.0,2818.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.3,2726.0,2726.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.3,1538.5,1538.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.3,2296.0,2296.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.3,1928.0,1928.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.3,2784.5,2784.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.3,1584.5,1584.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.4,2508.0,2508.0,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,3.0,0.4,2604.0,2604.0,0.0,3.0,0.0,0.0,Bulk invasion
-1.0,3.0,0.4,2122.0,2122.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.4,1726.5,1726.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.4,2301.0,2301.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.4,1857.0,1857.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.4,1618.0,1618.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.4,2462.0,2462.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.4,2124.0,2124.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.4,2054.0,2054.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.5,2095.0,2095.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.5,1717.0,1717.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.5,2122.0,2122.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.5,2938.0,2938.0,0.0,2.0,0.0,0.0,Bulk invasion
-1.0,3.0,0.5,2674.5,2674.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.5,2038.0,2038.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.5,2596.5,2596.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.5,1833.0,1833.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.5,2519.0,2519.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.5,2115.0,2115.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.6,1976.0,1976.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.6,2458.0,2458.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.6,1190.0,1190.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.6,1674.0,1674.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.6,2454.0,2454.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.6,2667.0,2667.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.6,2058.0,2058.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.6,2182.0,2182.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.6,2108.0,2108.0,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,3.0,0.6,1535.0,1535.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.7,1569.0,1569.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.7,1557.0,1557.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.7,2207.5,2207.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.7,1609.0,1609.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.7,2007.0,2007.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.7,1753.0,1753.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.7,2121.5,2121.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.7,1981.5,1981.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.7,2055.5,2055.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.7,2093.0,2093.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.8,1910.0,1910.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.8,2377.5,2377.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.8,2057.5,2057.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.8,2387.5,2387.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.8,2398.0,2398.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.8,2688.5,2688.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.8,2637.0,2637.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.8,2331.5,2331.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.8,1950.5,1950.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.8,1857.0,1857.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.9,1901.0,1901.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.9,2004.5,2004.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.9,1668.5,1668.5,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,3.0,0.9,1111.0,1111.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.9,1474.5,1474.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.9,2038.0,2038.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.9,2371.0,2371.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.9,1923.0,1923.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.9,2032.5,2032.5,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,0.9,1699.0,1699.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,1.0,1886.0,1886.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,1.0,2228.0,2228.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,1.0,1609.0,1609.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,1.0,2432.0,2432.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,1.0,2018.0,2018.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,1.0,1833.0,1833.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,1.0,1994.0,1994.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,1.0,1902.0,1902.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,1.0,2128.0,2128.0,0.0,0.0,0.0,0.0,No invasion
-1.0,3.0,1.0,2569.0,2569.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.0,2902.0,2902.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.0,3039.0,3039.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.0,2822.5,2822.5,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,6.0,0.0,2215.0,2215.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.0,2305.5,2305.5,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.0,2244.0,2244.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.0,2238.0,2238.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.0,3238.0,3238.0,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,6.0,0.0,2242.5,2242.5,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.0,2372.0,2372.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.1,3264.0,3264.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.1,2480.0,2480.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.1,2412.0,2412.0,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,6.0,0.1,1799.0,1799.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.1,2645.0,2645.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.1,2454.5,2454.5,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.1,3051.0,3051.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.1,4010.5,4010.5,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,6.0,0.1,3050.5,3050.5,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,6.0,0.1,2432.0,2432.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.2,3599.0,3599.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.2,2407.0,2407.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.2,3044.5,3044.5,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.2,2792.5,2792.5,0.0,3.0,0.0,0.0,Bulk invasion
-1.0,6.0,0.2,2613.0,2613.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.2,2355.0,2355.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.2,3933.5,3933.5,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.2,2997.0,2997.0,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,6.0,0.2,2594.5,2594.5,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.2,2492.5,2492.5,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.3,2144.0,2144.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.3,2876.5,2876.5,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.3,2521.0,2521.0,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,6.0,0.3,3145.0,3145.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.3,2910.0,2910.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.3,2331.5,2331.5,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.3,3470.0,3470.0,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,6.0,0.3,2756.0,2756.0,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,6.0,0.3,2560.0,2560.0,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,6.0,0.3,2947.0,2947.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.4,2408.0,2408.0,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,6.0,0.4,2755.0,2755.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.4,2171.0,2171.0,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,6.0,0.4,2221.0,2221.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.4,2570.0,2570.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.4,2932.0,2932.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.4,2046.0,2046.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.4,2396.5,2396.5,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,6.0,0.4,2768.0,2768.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.4,2280.0,2280.0,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.5,3082.0,3082.0,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,6.0,0.5,2308.0,2308.0,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,6.0,0.5,2903.5,2903.5,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.5,2852.0,2852.0,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,6.0,0.5,2528.5,2528.5,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.5,2331.5,2331.5,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.5,2777.0,2777.0,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,6.0,0.5,3218.5,3218.5,0.0,1.0,0.0,0.0,Bulk invasion
-1.0,6.0,0.5,1912.5,1912.5,0.0,0.0,0.0,0.0,No invasion
-1.0,6.0,0.5,2944.0,2944.0,0.0,2.0,0.0,0.0,Bulk invasion
-1.0,6.0,0.6,2340.0,2340.0,0.0,0.0,0.0,0.0,No invasion
